task,label,seed,method,order,bandwidth_steps,validation_score,t0_rmse,integrated_rmse,runtime_sec,feature_kind
networked_lq_24d_quadratic,XLarge,20261406,MBLinear,-1,2,11.371598964381484,8.540464732566157,5.052391685505387,0.08934320800017304,linear
networked_lq_24d_quadratic,XLarge,20261407,BE,-1,8,0.026368874092474365,1.363124559157139,0.9082349242483982,0.1394635839997136,
networked_lq_24d_quadratic,XLarge,20261407,Gen2,2,8,0.3460463727915547,0.9069869218874386,0.5492676762272839,0.32544370799996614,
networked_lq_24d_quadratic,XLarge,20261407,MBLinear,-1,6,11.248362108714602,8.224968001456842,4.7531199680063505,0.2479706249996525,linear
networked_lq_24d_quadratic,XLarge,20261408,BE,-1,8,0.031208586198730168,1.4491193167350065,0.8199753099906519,0.1534350000001723,
networked_lq_24d_quadratic,XLarge,20261408,Gen2,2,8,0.3648812398385246,0.9521865139113304,0.48881651373705415,0.2954199159999007,
networked_lq_24d_quadratic,XLarge,20261408,MBLinear,-1,4,11.053189110064116,7.124135855720313,4.621797429624487,0.12932745799980694,linear
networked_lq_24d_quadratic,XLarge,20261409,BE,-1,8,0.02259779150732828,1.1774598754621757,0.7999079538919732,0.13913749999983338,
networked_lq_24d_quadratic,XLarge,20261409,Gen2,2,8,0.316968978475922,0.7100871915478268,0.48054438968909136,0.3648425000001225,
networked_lq_24d_quadratic,XLarge,20261409,MBLinear,-1,4,10.575016260286263,11.560312182830852,5.914421091168921,0.13104612500001167,linear
networked_lq_24d_quadratic,XLarge,20261410,BE,-1,8,0.028973511629771465,1.0592247243130115,0.7623600375457764,0.16187891599975046,
networked_lq_24d_quadratic,XLarge,20261410,Gen2,2,8,0.36992930998813733,0.815776314188341,0.5076025974880511,0.3641463329995531,
networked_lq_24d_quadratic,XLarge,20261410,MBLinear,-1,4,11.952312235891222,7.737724697317651,4.137909772242065,0.14994845799992618,linear
