task,task_label,seed,mismatch_type,mismatch_level,mismatch_metric,method,order,bandwidth_steps,validation_score,t0_rmse,integrated_rmse,runtime_sec
small_pendulum_rich,Small,6,gain,0.5,0.6070093479581329,BE,-1,8,0.0006251788486378371,0.2891272866501498,0.13203868642214955,0.0021720420045312494
small_pendulum_rich,Small,6,gain,0.5,0.6070093479581329,Gen2,2,8,0.010821788541797061,0.31190477012280277,0.14041434075595,0.004675290998420678
small_pendulum_rich,Small,6,gain,0.5,0.6070093479581329,CTTDProxy,-1,8,0.010316663285018315,0.1903326736163503,0.08724703417164383,0.005307667001034133
small_pendulum_rich,Small,7,gain,0.5,0.5989248899178514,BE,-1,4,0.0011479876995129066,0.2451087746068306,0.11912297536432667,0.0020623330055968836
small_pendulum_rich,Small,7,gain,0.5,0.5989248899178514,Gen2,2,4,0.01967679819779157,0.28645242321965014,0.13559069116713784,0.004541750007774681
small_pendulum_rich,Small,7,gain,0.5,0.5989248899178514,CTTDProxy,-1,8,0.018018554750686373,0.11438504456987164,0.076548111444243,0.0022071249986765906
small_pendulum_rich,Small,8,gain,0.5,0.5905879461594804,BE,-1,8,0.000776051308110211,0.29625882496979816,0.13952689266729715,0.0024314579932251945
small_pendulum_rich,Small,8,gain,0.5,0.5905879461594804,Gen2,2,8,0.013301989249549222,0.3168106696611497,0.14752809269446399,0.004871458004345186
small_pendulum_rich,Small,8,gain,0.5,0.5905879461594804,CTTDProxy,-1,8,0.012757128318995283,0.1963441391899254,0.0975612731513738,0.0024817079975036904
small_pendulum_rich,Small,9,gain,0.5,0.6068642327279695,BE,-1,8,0.0006317496364266796,0.17557960865785593,0.11165863288773925,0.0021025839960202575
small_pendulum_rich,Small,9,gain,0.5,0.6068642327279695,Gen2,2,8,0.010970192136997297,0.19050471163458527,0.11792457029138699,0.00438291700265836
small_pendulum_rich,Small,9,gain,0.5,0.6068642327279695,CTTDProxy,-1,8,0.010915882003438206,0.23682467481855177,0.12021996734566526,0.0024457500112475827
small_pendulum_rich,Small,10,gain,0.5,0.5968734235086163,BE,-1,8,0.0005057545275653865,0.24534870378504461,0.11835356300446762,0.002436666007270105
small_pendulum_rich,Small,10,gain,0.5,0.5968734235086163,Gen2,2,8,0.008497815522059887,0.26429258199615513,0.12491308572942929,0.004856041006860323
small_pendulum_rich,Small,10,gain,0.5,0.5968734235086163,CTTDProxy,-1,8,0.00820930380323434,0.20516793867567704,0.10434830767609853,0.0023708750086370856
small_pendulum_rich,Small,11,gain,0.5,0.5957016237246974,BE,-1,8,0.0006969466324886039,0.3175804721228701,0.15415166408033615,0.002283915993757546
small_pendulum_rich,Small,11,gain,0.5,0.5957016237246974,Gen2,2,8,0.011888151809829469,0.34004359666213463,0.1633816629059325,0.004389084002468735
small_pendulum_rich,Small,11,gain,0.5,0.5957016237246974,CTTDProxy,-1,8,0.010601879976084593,0.2400580550594229,0.10896747320742933,0.0024737080093473196
small_pendulum_rich,Small,12,gain,0.5,0.5998067607592725,BE,-1,8,0.0009221060631659393,0.36940857277891626,0.1676408789671299,0.0023752080014673993
small_pendulum_rich,Small,12,gain,0.5,0.5998067607592725,Gen2,2,8,0.017133402107171188,0.3953165128319178,0.17798823271315253,0.004620541993062943
small_pendulum_rich,Small,12,gain,0.5,0.5998067607592725,CTTDProxy,-1,8,0.015044794022746241,0.24468659116712302,0.12466376371475256,0.0024284170067403466
small_pendulum_rich,Small,13,gain,0.5,0.6002722406767906,BE,-1,8,0.0006636981793153265,0.25324958015490995,0.12071317508846517,0.00210454199986998
small_pendulum_rich,Small,13,gain,0.5,0.6002722406767906,Gen2,2,8,0.01054872620425234,0.2723430553163385,0.1283169052285681,0.005608291990938596
small_pendulum_rich,Small,13,gain,0.5,0.6002722406767906,CTTDProxy,-1,8,0.009661312395870047,0.2496410100658016,0.1232408174697807,0.0024998750013764948
small_pendulum_rich,Small,14,gain,0.5,0.6030672832405796,BE,-1,8,0.0007286076688534477,0.2677987625914477,0.1334691079595896,0.002115249997586943
small_pendulum_rich,Small,14,gain,0.5,0.6030672832405796,Gen2,2,8,0.012061512791953924,0.28680821066424583,0.14098284793784302,0.004802750001545064
small_pendulum_rich,Small,14,gain,0.5,0.6030672832405796,CTTDProxy,-1,8,0.012453476113086365,0.267819764665351,0.11925016019880308,0.002390416993875988
small_pendulum_rich,Small,15,gain,0.5,0.605538807700136,BE,-1,2,0.000984560405310186,0.22440859111035252,0.10579405418560467,0.002228875004220754
small_pendulum_rich,Small,15,gain,0.5,0.605538807700136,Gen2,2,2,0.015574267863986822,0.285188161256623,0.13123577102570025,0.004405792002216913
small_pendulum_rich,Small,15,gain,0.5,0.605538807700136,CTTDProxy,-1,2,0.016548250096043604,0.24480247250057408,0.10762379259059947,0.0021103750041220337
small_pendulum_rich,Small,16,gain,0.5,0.5978353740867972,BE,-1,8,0.0004891525987250301,0.21031019543822868,0.10630013134351164,0.004549584002234042
small_pendulum_rich,Small,16,gain,0.5,0.5978353740867972,Gen2,2,8,0.008523980556956997,0.22591949025628094,0.11214781544840835,0.004840916997636668
small_pendulum_rich,Small,16,gain,0.5,0.5978353740867972,CTTDProxy,-1,8,0.007945129530663089,0.2783084409222238,0.1245345513577923,0.0024473750090692192
small_pendulum_rich,Small,17,gain,0.5,0.6051096205078456,BE,-1,8,0.0004893691995884658,0.3070075047709965,0.14516004817807548,0.0022948330006329343
small_pendulum_rich,Small,17,gain,0.5,0.6051096205078456,Gen2,2,8,0.009256363333363335,0.33239910063646133,0.15498003060889431,0.004443582991370931
small_pendulum_rich,Small,17,gain,0.5,0.6051096205078456,CTTDProxy,-1,8,0.008033757833507738,0.254939058574099,0.12027020911974605,0.0024518340069334954
small_pendulum_rich,Small,18,gain,0.5,0.6062082457041308,BE,-1,8,0.0006589831130985384,0.26426771690630485,0.12521390673011815,0.0022249160101637244
small_pendulum_rich,Small,18,gain,0.5,0.6062082457041308,Gen2,2,8,0.011418972882560567,0.28655968995057357,0.13433053261253475,0.004355999990366399
small_pendulum_rich,Small,18,gain,0.5,0.6062082457041308,CTTDProxy,-1,8,0.011003252688445982,0.17295894104086237,0.09547438152314437,0.0024594160058768466
small_pendulum_rich,Small,19,gain,0.5,0.6065016073340124,BE,-1,8,0.0007465977138255642,0.2113634334826797,0.10580938617987097,0.0023429170105373487
small_pendulum_rich,Small,19,gain,0.5,0.6065016073340124,Gen2,2,8,0.013895024380098318,0.23032507427317195,0.1134064577527777,0.004965749991242774
small_pendulum_rich,Small,19,gain,0.5,0.6065016073340124,CTTDProxy,-1,8,0.012636435936732924,0.27510361256754295,0.1255083882459659,0.0026394169981358573
small_pendulum_rich,Small,0,gain,0.7,0.8566893367204366,BE,-1,8,0.0006928770233190176,0.20509065501824125,0.10593444535662787,0.002198208007030189
small_pendulum_rich,Small,0,gain,0.7,0.8566893367204366,Gen2,2,8,0.01194200143823428,0.2191261323368099,0.11208063521627887,0.004728874991997145
small_pendulum_rich,Small,0,gain,0.7,0.8566893367204366,CTTDProxy,-1,8,0.01193871250941804,0.34871314891854144,0.14892405101071998,0.002447957987897098
small_pendulum_rich,Small,1,gain,0.7,0.8534563037271846,BE,-1,8,0.0005127339615139675,0.3237383848050081,0.15077347203871452,0.0021967909997329116
small_pendulum_rich,Small,1,gain,0.7,0.8534563037271846,Gen2,2,6,0.01031503149046304,0.34354416401635973,0.1581358798511343,0.004422875004820526
small_pendulum_rich,Small,1,gain,0.7,0.8534563037271846,CTTDProxy,-1,8,0.008600512703634638,0.2687943573180249,0.12668233298680365,0.0027312079910188913
small_pendulum_rich,Small,2,gain,0.7,0.8463625704213733,BE,-1,8,0.0007798805969058548,0.3266501347847995,0.14640789712653268,0.0021580830070888624
small_pendulum_rich,Small,2,gain,0.7,0.8463625704213733,Gen2,2,8,0.01379012973691743,0.3478337871408453,0.15514853171600249,0.004351040988694876
small_pendulum_rich,Small,2,gain,0.7,0.8463625704213733,CTTDProxy,-1,8,0.012018936503395663,0.30990756479496373,0.13856955171440474,0.002440541997202672
small_pendulum_rich,Small,3,gain,0.7,0.8554916525160977,BE,-1,8,0.0004006851386207706,0.3670494438909703,0.1568766263931327,0.0022848340013297275
small_pendulum_rich,Small,3,gain,0.7,0.8554916525160977,Gen2,2,8,0.007706368541894389,0.39342384541617037,0.16715386556127565,0.005266624997602776
small_pendulum_rich,Small,3,gain,0.7,0.8554916525160977,CTTDProxy,-1,8,0.006243883835329615,0.21090228985972348,0.09893740297765216,0.002471583997248672
small_pendulum_rich,Small,4,gain,0.7,0.8552781610274215,BE,-1,8,0.0007270421968362872,0.27658369859499465,0.12671970298842905,0.0023097499943105504
small_pendulum_rich,Small,4,gain,0.7,0.8552781610274215,Gen2,2,6,0.013096164886987866,0.2959562110852127,0.13328584963112003,0.0046426670014625415
small_pendulum_rich,Small,4,gain,0.7,0.8552781610274215,CTTDProxy,-1,8,0.01251754267046191,0.24690343287944477,0.11060508930541747,0.0024634590081404895
small_pendulum_rich,Small,5,gain,0.7,0.8647473582901357,BE,-1,8,0.0004288209666198114,0.30224076190754023,0.1360793133851069,0.0024221670028055087
small_pendulum_rich,Small,5,gain,0.7,0.8647473582901357,Gen2,2,8,0.007049343073929152,0.3259727786371091,0.145767422229795,0.005928375001531094
small_pendulum_rich,Small,5,gain,0.7,0.8647473582901357,CTTDProxy,-1,8,0.006655634042311854,0.247647717604737,0.11747893576618841,0.002322250002180226
small_pendulum_rich,Small,6,gain,0.7,0.8585823856461045,BE,-1,8,0.0004485520901242574,0.31290539314018323,0.14110301540686004,0.002363749998039566
small_pendulum_rich,Small,6,gain,0.7,0.8585823856461045,Gen2,2,8,0.008170578616802204,0.33913969582775816,0.15132270206658677,0.004372166004031897
small_pendulum_rich,Small,6,gain,0.7,0.8585823856461045,CTTDProxy,-1,8,0.0072175283174987104,0.2572458682745412,0.11168192933687886,0.0022797920100856572
small_pendulum_rich,Small,7,gain,0.7,0.8514890424954746,BE,-1,8,0.0010698856301830048,0.27204076274190386,0.12384042819721414,0.0023865419934736565
small_pendulum_rich,Small,7,gain,0.7,0.8514890424954746,Gen2,2,8,0.01898398236693315,0.2913574733317159,0.13163524079981131,0.004546166994259693
small_pendulum_rich,Small,7,gain,0.7,0.8514890424954746,CTTDProxy,-1,8,0.018439320099448913,0.23294114105755023,0.10111802589002922,0.0022573330061277375
small_pendulum_rich,Small,8,gain,0.7,0.8556470112381501,BE,-1,8,0.001026718752267089,0.3172789563978782,0.143982810208721,0.0021050419891253114
small_pendulum_rich,Small,8,gain,0.7,0.8556470112381501,Gen2,2,4,0.018646152761788416,0.3372234588568289,0.1507303609538973,0.004503000003751367
small_pendulum_rich,Small,8,gain,0.7,0.8556470112381501,CTTDProxy,-1,8,0.018120499889870096,0.28574626879093873,0.12512242068548363,0.0023967080051079392
small_pendulum_rich,Small,9,gain,0.7,0.8736272286118462,BE,-1,8,0.0009106263666310082,0.3433517654428711,0.1613297319518572,0.002512500010197982
small_pendulum_rich,Small,9,gain,0.7,0.8736272286118462,Gen2,2,8,0.01571861434289762,0.3685236447895004,0.17104217471408717,0.004683249993831851
small_pendulum_rich,Small,9,gain,0.7,0.8736272286118462,CTTDProxy,-1,8,0.016120530726913232,0.3676922456858041,0.16408284541677354,0.0024344580015167594
small_pendulum_rich,Small,10,gain,0.7,0.85626013516777,BE,-1,8,0.0011989684297820935,0.28514764151481686,0.14064478359885785,0.005773458004114218
small_pendulum_rich,Small,10,gain,0.7,0.85626013516777,Gen2,2,8,0.0207320049230054,0.30693033682736287,0.15002360216926075,0.0049277080106548965
small_pendulum_rich,Small,10,gain,0.7,0.85626013516777,CTTDProxy,-1,8,0.01989651769542453,0.30118278121037395,0.1375710440970592,0.002478417009115219
small_pendulum_rich,Small,11,gain,0.7,0.8524719484145366,BE,-1,4,0.0006025147561755727,0.35683067436426336,0.15469275117476375,0.0020204580068821087
small_pendulum_rich,Small,11,gain,0.7,0.8524719484145366,Gen2,2,4,0.010032657132835215,0.4105388560398356,0.1762982244320689,0.0044612909987336025
small_pendulum_rich,Small,11,gain,0.7,0.8524719484145366,CTTDProxy,-1,4,0.010532860424349866,0.21157032258098216,0.0964507023180987,0.002231375008705072
small_pendulum_rich,Small,12,gain,0.7,0.8542507780822607,BE,-1,8,0.00048119617736180453,0.29489839557429637,0.14343228005718694,0.0022088329860707745
small_pendulum_rich,Small,12,gain,0.7,0.8542507780822607,Gen2,2,8,0.00802172569481696,0.3156868764007188,0.1519143608055993,0.004858875006902963
small_pendulum_rich,Small,12,gain,0.7,0.8542507780822607,CTTDProxy,-1,8,0.007569720121512255,0.33239307033685195,0.14891996119297907,0.0027641250053420663
small_pendulum_rich,Small,13,gain,0.7,0.8598269131169408,BE,-1,8,0.0006558848032150626,0.31899996942246095,0.14279118813494485,0.0024007920001167804
small_pendulum_rich,Small,13,gain,0.7,0.8598269131169408,Gen2,2,8,0.011426781551223395,0.34484547845911456,0.15339755800170712,0.00492645800113678
small_pendulum_rich,Small,13,gain,0.7,0.8598269131169408,CTTDProxy,-1,8,0.010907339658017434,0.3356998754759797,0.1442484848108762,0.00227574999735225
small_pendulum_rich,Small,14,gain,0.7,0.8667808772073674,BE,-1,8,0.0005612250552351723,0.34452020659901983,0.1650695706612445,0.0024884169979486614
small_pendulum_rich,Small,14,gain,0.7,0.8667808772073674,Gen2,2,8,0.00961051041132833,0.37031161875930574,0.17598134426001874,0.0047502919915132225
small_pendulum_rich,Small,14,gain,0.7,0.8667808772073674,CTTDProxy,-1,8,0.009574355766358279,0.3594429082705185,0.15665588245407833,0.002251041994895786
small_pendulum_rich,Small,15,gain,0.7,0.8683933127760054,BE,-1,4,0.0008434334246800884,0.24788070986434219,0.11432315520843353,0.0021824169962201267
small_pendulum_rich,Small,15,gain,0.7,0.8683933127760054,Gen2,2,4,0.016234124188252468,0.29031887427569003,0.13111958995406628,0.0044217079994268715
small_pendulum_rich,Small,15,gain,0.7,0.8683933127760054,CTTDProxy,-1,4,0.014490471533821863,0.30383477208724696,0.13450124441331374,0.002311165997525677
small_pendulum_rich,Small,16,gain,0.7,0.8531570577921718,BE,-1,8,0.0009470295135792201,0.23630731267755453,0.11215758959132645,0.002120707998983562
small_pendulum_rich,Small,16,gain,0.7,0.8531570577921718,Gen2,2,8,0.017291295585784034,0.25844804917202874,0.12015174281948464,0.004271250014426187
small_pendulum_rich,Small,16,gain,0.7,0.8531570577921718,CTTDProxy,-1,8,0.01595152634256752,0.24349722718914427,0.1086312901351067,0.002442249999148771
small_pendulum_rich,Small,17,gain,0.7,0.8559298168261237,BE,-1,8,0.00041801843488078474,0.23864315654839002,0.10580130003087104,0.00209404100314714
small_pendulum_rich,Small,17,gain,0.7,0.8559298168261237,Gen2,2,8,0.007843686259880148,0.25874210663311825,0.11266595401933552,0.004927667003357783
small_pendulum_rich,Small,17,gain,0.7,0.8559298168261237,CTTDProxy,-1,8,0.006702057411004462,0.344990550801461,0.15116576814144977,0.0024932910018833354
small_pendulum_rich,Small,18,gain,0.7,0.8651196176293133,BE,-1,1,0.0007265794188665186,0.2652326268151074,0.11809037596913112,0.002046291992883198
small_pendulum_rich,Small,18,gain,0.7,0.8651196176293133,Gen2,2,2,0.012426086615096471,0.3322357143409768,0.14545477884877325,0.004295999999158084
small_pendulum_rich,Small,18,gain,0.7,0.8651196176293133,CTTDProxy,-1,1,0.013129962910438196,0.21612146096769647,0.0973058513319879,0.00234733299294021
small_pendulum_rich,Small,19,gain,0.7,0.8678422721198382,BE,-1,8,0.0003591815133428582,0.4153191482403009,0.18289037149383233,0.002139042000635527
small_pendulum_rich,Small,19,gain,0.7,0.8678422721198382,Gen2,2,8,0.006568644084273026,0.4433504965196938,0.1943845715104511,0.004839832996367477
small_pendulum_rich,Small,19,gain,0.7,0.8678422721198382,CTTDProxy,-1,8,0.0055133332704056836,0.30066876375767176,0.1390776473388054,0.0024889579945011064
medium_cartpole_like_quadratic,Medium,0,gain,0.0,0.3627835082996361,BE,-1,8,0.0010212694435598716,0.18364040944820187,0.1315652763482666,0.0028270420007174835
medium_cartpole_like_quadratic,Medium,0,gain,0.0,0.3627835082996361,Gen2,2,8,0.012295750849955893,0.09354133418051189,0.06846482644592265,0.005323750010575168
medium_cartpole_like_quadratic,Medium,0,gain,0.0,0.3627835082996361,CTTDProxy,-1,8,0.011201822991870372,0.11716030575892605,0.06617495400453792,0.0026455000042915344
medium_cartpole_like_quadratic,Medium,1,gain,0.0,0.36152321136527116,BE,-1,8,0.0010789520786768471,0.16811846223294813,0.10854220538498092,0.002310666997800581
medium_cartpole_like_quadratic,Medium,1,gain,0.0,0.36152321136527116,Gen2,2,8,0.014925545910914773,0.09418306535940395,0.06291302870191766,0.005012624998926185
medium_cartpole_like_quadratic,Medium,1,gain,0.0,0.36152321136527116,CTTDProxy,-1,8,0.01372745783861805,0.07561991691574925,0.054910438569473,0.002442582990624942
medium_cartpole_like_quadratic,Medium,2,gain,0.0,0.36097541774496256,BE,-1,8,0.0010925353931783822,0.15603243577036052,0.11189921426036842,0.0025445409992244095
medium_cartpole_like_quadratic,Medium,2,gain,0.0,0.36097541774496256,Gen2,2,8,0.013452526544884427,0.07590629696997474,0.06157108180984806,0.005659375005052425
medium_cartpole_like_quadratic,Medium,2,gain,0.0,0.36097541774496256,CTTDProxy,-1,8,0.013268498748762967,0.08070791954870445,0.0588053765168373,0.002547124997363426
medium_cartpole_like_quadratic,Medium,3,gain,0.0,0.3605658712569901,BE,-1,8,0.000809785805124001,0.14106401197113963,0.1056709838706499,0.0023245829943334684
medium_cartpole_like_quadratic,Medium,3,gain,0.0,0.3605658712569901,Gen2,2,8,0.013667737838946753,0.0723028527134119,0.05814578891640298,0.0052934590057702735
medium_cartpole_like_quadratic,Medium,3,gain,0.0,0.3605658712569901,CTTDProxy,-1,8,0.012637476366298897,0.06541700262420427,0.04929560391086007,0.0028274170035729185
medium_cartpole_like_quadratic,Medium,4,gain,0.0,0.3628527443559119,BE,-1,8,0.001314186062293966,0.13527863897211434,0.11335463804942206,0.0024071249936241657
medium_cartpole_like_quadratic,Medium,4,gain,0.0,0.3628527443559119,Gen2,2,8,0.014228371157691435,0.06663472481585474,0.055747071895524025,0.004783749987836927
medium_cartpole_like_quadratic,Medium,4,gain,0.0,0.3628527443559119,CTTDProxy,-1,8,0.013640797782452545,0.07314502038718697,0.04779814910634515,0.0026550420006969944
medium_cartpole_like_quadratic,Medium,5,gain,0.0,0.3589145483763693,BE,-1,8,0.001928180330711801,0.1494468020169297,0.1400779715868203,0.002318084007129073
medium_cartpole_like_quadratic,Medium,5,gain,0.0,0.3589145483763693,Gen2,2,8,0.01819966434286001,0.07231321656483462,0.058975768773013124,0.005635374996927567
medium_cartpole_like_quadratic,Medium,5,gain,0.0,0.3589145483763693,CTTDProxy,-1,8,0.016905449767791434,0.07113588970560034,0.05008298409139695,0.002581624998128973
medium_cartpole_like_quadratic,Medium,6,gain,0.0,0.36012395139067116,BE,-1,8,0.000994847335289053,0.2296948221387186,0.1231796042807726,0.0025948749971576035
medium_cartpole_like_quadratic,Medium,6,gain,0.0,0.36012395139067116,Gen2,2,8,0.017235942324786004,0.12174888190521031,0.061733217801842835,0.005214667005930096
medium_cartpole_like_quadratic,Medium,6,gain,0.0,0.36012395139067116,CTTDProxy,-1,8,0.01711597443301977,0.07654349796151116,0.048464678475305896,0.0026636249967850745
medium_cartpole_like_quadratic,Medium,7,gain,0.0,0.3621893176198417,BE,-1,8,0.0014299325438948353,0.20982301208414508,0.13157727991790547,0.002363167004659772
medium_cartpole_like_quadratic,Medium,7,gain,0.0,0.3621893176198417,Gen2,2,8,0.013892109513586416,0.12436961136468892,0.07296801326661617,0.004978666998795234
medium_cartpole_like_quadratic,Medium,7,gain,0.0,0.3621893176198417,CTTDProxy,-1,8,0.01176720423135979,0.08980929749864963,0.05845339264646829,0.0027683329972205684
medium_cartpole_like_quadratic,Medium,8,gain,0.0,0.36332041503946344,BE,-1,8,0.0009475989420081703,0.15324861468270984,0.11437427160883125,0.00380570899869781
medium_cartpole_like_quadratic,Medium,8,gain,0.0,0.36332041503946344,Gen2,2,8,0.013176585868408872,0.08825858093174481,0.06358405760019081,0.005072375002782792
medium_cartpole_like_quadratic,Medium,8,gain,0.0,0.36332041503946344,CTTDProxy,-1,8,0.012447792844382475,0.09207488926423825,0.05831564087086619,0.003393041988601908
medium_cartpole_like_quadratic,Medium,9,gain,0.0,0.3557971553896744,BE,-1,8,0.001104616831989829,0.16693784116713145,0.11217442779375196,0.002490582992322743
medium_cartpole_like_quadratic,Medium,9,gain,0.0,0.3557971553896744,Gen2,2,8,0.015416510621186222,0.1107302403360931,0.066620583347972,0.004861334004090168
medium_cartpole_like_quadratic,Medium,9,gain,0.0,0.3557971553896744,CTTDProxy,-1,8,0.015052140087209115,0.08541441242645353,0.0619747377377573,0.0026533330092206597
medium_cartpole_like_quadratic,Medium,10,gain,0.0,0.35681884387132545,BE,-1,8,0.0011566479534005755,0.15159345088948595,0.10721041297479898,0.0023823749943403527
medium_cartpole_like_quadratic,Medium,10,gain,0.0,0.35681884387132545,Gen2,2,8,0.01384625649056077,0.07921137051086896,0.05368921456435259,0.005301458004396409
medium_cartpole_like_quadratic,Medium,10,gain,0.0,0.35681884387132545,CTTDProxy,-1,8,0.012764720284696019,0.07659412550432687,0.048680285354981166,0.0026464999973541126
medium_cartpole_like_quadratic,Medium,11,gain,0.0,0.3610029289727907,BE,-1,8,0.0009128034639818237,0.2385739006143199,0.14190793600094484,0.0025354999961564317
medium_cartpole_like_quadratic,Medium,11,gain,0.0,0.3610029289727907,Gen2,2,8,0.012573378718465094,0.110255040757916,0.06417515711310683,0.005193624994717538
medium_cartpole_like_quadratic,Medium,11,gain,0.0,0.3610029289727907,CTTDProxy,-1,8,0.01187193734234709,0.08286805990998852,0.05712594388012549,0.002524875002563931
medium_cartpole_like_quadratic,Medium,12,gain,0.0,0.36179814866457044,BE,-1,8,0.0010938450847587644,0.15986428339620723,0.13458868777771976,0.002587707989732735
medium_cartpole_like_quadratic,Medium,12,gain,0.0,0.36179814866457044,Gen2,2,8,0.012739914184093348,0.08243219328477328,0.07217333738417316,0.005320624986779876
medium_cartpole_like_quadratic,Medium,12,gain,0.0,0.36179814866457044,CTTDProxy,-1,8,0.012057698884671472,0.09012119026176306,0.06355414721351982,0.0024689580022823066
medium_cartpole_like_quadratic,Medium,13,gain,0.0,0.3616062491093321,BE,-1,8,0.0011321480551475633,0.20845808736246302,0.11561633524247036,0.002690708002774045
medium_cartpole_like_quadratic,Medium,13,gain,0.0,0.3616062491093321,Gen2,2,8,0.015540113953011166,0.08432113283476197,0.05311893810767763,0.005276584008242935
medium_cartpole_like_quadratic,Medium,13,gain,0.0,0.3616062491093321,CTTDProxy,-1,8,0.015155347354811435,0.06824266629365765,0.048136272313036944,0.00261987499834504
medium_cartpole_like_quadratic,Medium,14,gain,0.0,0.35758230989456524,BE,-1,8,0.0008911759928249046,0.15538895374663253,0.10422740095536288,0.002465625002514571
medium_cartpole_like_quadratic,Medium,14,gain,0.0,0.35758230989456524,Gen2,2,8,0.014632073555838433,0.06987596438154792,0.053475168041748886,0.00511674999142997
medium_cartpole_like_quadratic,Medium,14,gain,0.0,0.35758230989456524,CTTDProxy,-1,8,0.01439258123783117,0.08285494154125728,0.052459852421301224,0.0024127920041792095
medium_cartpole_like_quadratic,Medium,15,gain,0.0,0.35845828502024724,BE,-1,8,0.0010665351039286296,0.15026386078992032,0.11079954624277438,0.0026719579909695312
medium_cartpole_like_quadratic,Medium,15,gain,0.0,0.35845828502024724,Gen2,2,8,0.015287454202738035,0.06744455129694231,0.05449610620924084,0.005860959005076438
medium_cartpole_like_quadratic,Medium,15,gain,0.0,0.35845828502024724,CTTDProxy,-1,8,0.015059963178449888,0.0797130455073998,0.05181937744439432,0.002529084013076499
medium_cartpole_like_quadratic,Medium,16,gain,0.0,0.3593207471746984,BE,-1,8,0.0009600758814173086,0.1470109160524368,0.12338799437290245,0.0025777080008992925
medium_cartpole_like_quadratic,Medium,16,gain,0.0,0.3593207471746984,Gen2,2,8,0.014765374379033067,0.08024904760685175,0.06453026698449935,0.005625666992273182
medium_cartpole_like_quadratic,Medium,16,gain,0.0,0.3593207471746984,CTTDProxy,-1,8,0.014225841932176405,0.08495844330641845,0.056234896927280315,0.0027148329972987995
medium_cartpole_like_quadratic,Medium,17,gain,0.0,0.361399500458913,BE,-1,8,0.0010842587421808247,0.1375268346344062,0.10049345393196354,0.0023352499993052334
medium_cartpole_like_quadratic,Medium,17,gain,0.0,0.361399500458913,Gen2,2,8,0.014677642381227297,0.06348179643194037,0.048316447145800745,0.007757125000352971
medium_cartpole_like_quadratic,Medium,17,gain,0.0,0.361399500458913,CTTDProxy,-1,8,0.013386454295375971,0.08306082177627483,0.0495905823885271,0.002673625000170432
medium_cartpole_like_quadratic,Medium,18,gain,0.0,0.36088773546031494,BE,-1,8,0.0008348308104199562,0.19843539491633505,0.13511387062427874,0.002535167004680261
medium_cartpole_like_quadratic,Medium,18,gain,0.0,0.36088773546031494,Gen2,2,8,0.011615363703329547,0.09665447401022735,0.06781472466315058,0.0050959590007551014
medium_cartpole_like_quadratic,Medium,18,gain,0.0,0.36088773546031494,CTTDProxy,-1,8,0.01117352271940675,0.07978687196121989,0.050719554745328764,0.0027815420035040006
medium_cartpole_like_quadratic,Medium,19,gain,0.0,0.35773856693741307,BE,-1,8,0.0013100825826751108,0.1565703903740372,0.13122697281579446,0.0026062500110128894
medium_cartpole_like_quadratic,Medium,19,gain,0.0,0.35773856693741307,Gen2,2,8,0.014372495590690204,0.08120763284941558,0.063432814214644,0.004777833994012326
medium_cartpole_like_quadratic,Medium,19,gain,0.0,0.35773856693741307,CTTDProxy,-1,8,0.01312555687670416,0.08250112166280187,0.053908727921000064,0.0025362090091221035
medium_cartpole_like_quadratic,Medium,0,gain,0.05,0.3962340386464619,BE,-1,8,0.001926888500275972,0.15089266683009897,0.14075859146780537,0.00255874999857042
medium_cartpole_like_quadratic,Medium,0,gain,0.05,0.3962340386464619,Gen2,2,8,0.018220371788096493,0.08544085778644478,0.06254252614225919,0.005186458001844585
medium_cartpole_like_quadratic,Medium,0,gain,0.05,0.3962340386464619,CTTDProxy,-1,8,0.01694276861027823,0.07734024973915192,0.05391225205391113,0.0024253750016214326
medium_cartpole_like_quadratic,Medium,1,gain,0.05,0.3972646012238674,BE,-1,8,0.0009944555574192635,0.15651111559842343,0.1045427593811091,0.0026873750030063093
medium_cartpole_like_quadratic,Medium,1,gain,0.05,0.3972646012238674,Gen2,2,8,0.01723074413222967,0.08328289378121868,0.05437460361912065,0.005240582991973497
medium_cartpole_like_quadratic,Medium,1,gain,0.05,0.3972646012238674,CTTDProxy,-1,8,0.017112843691174367,0.08799310157270776,0.05346783089829751,0.002715458002057858
medium_cartpole_like_quadratic,Medium,2,gain,0.05,0.3998343929384065,BE,-1,8,0.001421920402711185,0.21058951733777276,0.1308193834045787,0.003433125006267801
medium_cartpole_like_quadratic,Medium,2,gain,0.05,0.3998343929384065,Gen2,2,8,0.013907129869295633,0.1333427163155088,0.07518672473122426,0.006092333002015948
medium_cartpole_like_quadratic,Medium,2,gain,0.05,0.3998343929384065,CTTDProxy,-1,8,0.01179300330310736,0.10365420887843835,0.062264271194352315,0.002455708003253676
medium_cartpole_like_quadratic,Medium,3,gain,0.05,0.4012394576818523,BE,-1,8,0.0009507381304954102,0.1707113057885713,0.11601955800338067,0.002493624997441657
medium_cartpole_like_quadratic,Medium,3,gain,0.05,0.4012394576818523,Gen2,2,8,0.01325073761836741,0.09404589365657279,0.06426545399457391,0.0053569160081679
