task,label,seed,method,order,bandwidth_steps,validation_score,t0_rmse,integrated_rmse,runtime_sec,gain_bias,behavior_gain_bias
medium_cartpole_like_quadratic,Medium,20265001,BE,-1,8,0.0015573506037540106,0.17165853549772153,0.12139603519350418,0.002436917000068206,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265001,Gen2,2,8,0.018214403755794795,0.09529811297407628,0.06445841481464548,0.003712833000008686,0.0,0.0
medium_cartpole_like_quadratic,Medium,20266001,MBLinear,-1,8,0.16066506212480364,1.5983801720546025,0.7988915088320404,0.028423165999811317,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265002,BE,-1,8,0.001148105727729638,0.17926046264221487,0.13752079258538633,0.001912207999794191,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265002,Gen2,2,8,0.018370451343994853,0.11971231397666385,0.07898867835178051,0.0036882919998788566,0.0,0.0
medium_cartpole_like_quadratic,Medium,20266002,MBLinear,-1,2,0.20755909090498006,1.0616743747251316,0.5288699940061048,0.01155312499986394,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265003,BE,-1,8,0.0014875482087423448,0.21479956292900473,0.13148584155099755,0.0021495830001185823,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265003,Gen2,2,8,0.023732438021583216,0.10391082120137834,0.06736864980381697,0.0046085829999356065,0.0,0.0
medium_cartpole_like_quadratic,Medium,20266003,MBLinear,-1,2,0.19347593180251213,0.7820979815666447,0.4669513121961368,0.010828625000158354,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265004,BE,-1,8,0.0011403622141589085,0.13405487605423022,0.10906664984767056,0.0036269170000196027,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265004,Gen2,2,8,0.019603334589186772,0.0741572232182547,0.05905611505469611,0.004491499999858206,0.0,0.0
medium_cartpole_like_quadratic,Medium,20266004,MBLinear,-1,8,0.13901985080510795,1.7615219535243838,0.766838695444296,0.032508041999790294,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265005,BE,-1,8,0.0013092665814787737,0.17792047978304518,0.12440077997750745,0.0021246249998512212,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265005,Gen2,2,8,0.019062282752682833,0.07936940407318184,0.06238300266721703,0.0034722079999482958,0.0,0.0
medium_cartpole_like_quadratic,Medium,20266005,MBLinear,-1,1,0.2175714880816131,0.8879609537416706,0.4496445229311108,0.006613416000163852,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265006,BE,-1,8,0.000987714879021116,0.17511451868374686,0.11916428799311625,0.002192791999732435,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265006,Gen2,2,8,0.013988638314630843,0.09509477469981872,0.06528242928748208,0.0044477090000327735,0.0,0.0
medium_cartpole_like_quadratic,Medium,20266006,MBLinear,-1,8,0.19653943164613144,1.4104693696452535,0.8173515739806141,0.032203833000039594,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265007,BE,-1,8,0.000982959594378794,0.1835098655112242,0.12574122058771972,0.0029139590001250326,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265007,Gen2,2,8,0.015281854300271933,0.08554477219142735,0.06278818940909404,0.004537916000117548,0.0,0.0
medium_cartpole_like_quadratic,Medium,20266007,MBLinear,-1,6,0.15204170553100602,1.5273187632390854,0.676901517168837,0.02697070900012477,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265008,BE,-1,8,0.0019251561782521519,0.2518803499019636,0.1482860746761828,0.0023120000000744767,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265008,Gen2,2,8,0.019183896184688763,0.1339123028546637,0.07805570868129001,0.004887415999746736,0.0,0.0
medium_cartpole_like_quadratic,Medium,20266008,MBLinear,-1,8,0.19841237581300944,0.8132944528584475,0.4597682587873404,0.035705582999980834,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265009,BE,-1,8,0.0011914885681687888,0.22805395010557758,0.15378038612498118,0.0021740000001955195,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265009,Gen2,2,8,0.013274896267037244,0.1131441074315095,0.08062100598280282,0.004895375000160129,0.0,0.0
medium_cartpole_like_quadratic,Medium,20266009,MBLinear,-1,6,0.24946391815555677,1.6894305479957257,0.7947174718354575,0.026236874999995052,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265010,BE,-1,8,0.0009473873034643127,0.1384019706316005,0.11379920675494644,0.002211041999998997,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265010,Gen2,2,8,0.013162576918209013,0.0654017850672905,0.06448237654403172,0.004507583000304294,0.0,0.0
medium_cartpole_like_quadratic,Medium,20266010,MBLinear,-1,4,0.18079281508030892,0.9114079737751326,0.4696045755093203,0.02023404200008372,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265011,BE,-1,8,0.0011223438787202468,0.335900218557819,0.20951982333387706,0.0028054579997842666,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265011,Gen2,2,8,0.01433731319748572,0.16274947659765265,0.09720057130079049,0.005510708000201703,0.0,0.0
medium_cartpole_like_quadratic,Medium,20266011,MBLinear,-1,2,0.22323977250962665,0.8452325250322841,0.4518085172364493,0.011252667000007932,0.0,0.0
medium_cartpole_like_quadratic,Medium,20265010,BE,-1,8,0.000943286554020981,0.1395351374542599,0.11364513361675803,0.0022094160003689467,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265010,Gen2,2,8,0.01315310782781476,0.070420975649852,0.06636187813655745,0.00543775000005553,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266010,MBLinear,-1,4,0.18154280327780428,0.9117819967627188,0.4696532262118909,0.024602541999684036,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265011,BE,-1,8,0.0011202758167638683,0.33393976785889856,0.20776095643407547,0.0021377910002229328,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265011,Gen2,2,8,0.014278069674843545,0.16065104499789284,0.09603225774022064,0.00445645899981173,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266011,MBLinear,-1,2,0.22466632184773044,0.8445157962915875,0.45238485831898256,0.012167374999989988,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265012,BE,-1,8,0.0013486937517638803,0.11457679743654597,0.0906939974741295,0.0021575000000666478,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265012,Gen2,2,8,0.02036829595209676,0.0612826057418074,0.05115911182577905,0.004599332999987382,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266012,MBLinear,-1,2,0.14372077614567275,1.3009812095001223,0.6532993915662264,0.01218391700012944,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265013,BE,-1,8,0.0014405546324030155,0.32345380256936507,0.16757164693575682,0.002154750000045169,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265013,Gen2,2,8,0.014375494367006098,0.14275564290057083,0.0825613202330939,0.004440249999788648,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266013,MBLinear,-1,6,0.14774455719695054,0.9356579415781253,0.5344364213300422,0.03255579200003922,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265014,BE,-1,8,0.0010948509486547271,0.15482447946417094,0.11805205869406603,0.0021607080002468138,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265014,Gen2,2,8,0.016127036880571315,0.09809099171062889,0.06370199690972259,0.00454249999984313,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266014,MBLinear,-1,4,0.19498444806549756,0.8654226136567486,0.45453884182142745,0.02450841700010642,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265015,BE,-1,8,0.0012557270922674685,0.16529476325098932,0.11546107326441511,0.003348124999774882,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265015,Gen2,2,8,0.01904038690846746,0.10080912751455828,0.06835987918111323,0.00490645800027778,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266015,MBLinear,-1,4,0.17593008149617706,1.051599483007885,0.64023926149991,0.019318291999752546,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265016,BE,-1,8,0.0014026345214698639,0.14413102244432793,0.10003001037307742,0.002521625000099448,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265016,Gen2,2,8,0.01705476278736413,0.07229424734204518,0.055994604792574294,0.005710833999728493,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266016,MBLinear,-1,1,0.22422219987040443,1.2389052322398166,0.6104579470570866,0.009444916000120429,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265017,BE,-1,8,0.0011977626373339515,0.17864127999203872,0.11961887446275696,0.002173458000015671,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265017,Gen2,2,8,0.015248672203142943,0.08565410564227346,0.06480259693125365,0.004528959000253963,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266017,MBLinear,-1,4,0.11574310533890267,0.68323883062365,0.44177641241714,0.018446749999839085,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265018,BE,-1,8,0.0020092667262515385,0.3082436391973943,0.15797773045369187,0.002243916000224999,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265018,Gen2,2,8,0.019053003380779567,0.2349566136997021,0.11035155798461527,0.0065702499996405095,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266018,MBLinear,-1,2,0.11043326300340937,1.2157470715949823,0.6643384981620312,0.013597250000202621,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265019,BE,-1,8,0.0016530538180407272,0.15385839015750716,0.10482165139055585,0.0021552089997385337,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265019,Gen2,2,8,0.02126510257329271,0.08901122839401014,0.061941394332877965,0.004940125000302942,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266019,MBLinear,-1,8,0.16048264294947295,1.1522526887022577,0.6552263644552005,0.03492908299995179,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265020,BE,-1,8,0.0012582670243509602,0.14003253769071883,0.13903966399628778,0.002688667000256828,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265020,Gen2,2,8,0.019542081399277163,0.07828319709590154,0.07190977397502177,0.005237583000052837,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266020,MBLinear,-1,8,0.1819873282654522,1.1003368730576326,0.558810876123749,0.029939665999791032,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265021,BE,-1,8,0.0009012616170970277,0.20476547413542515,0.14886014822155866,0.0028591250002136803,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265021,Gen2,2,8,0.012417659453894715,0.1105941332868335,0.07805542222232197,0.0044245419999242586,0.1,0.1
medium_cartpole_like_quadratic,Medium,20266021,MBLinear,-1,6,0.16602146423250574,0.8857795420524176,0.5397431209426938,0.026818457999979728,0.1,0.1
medium_cartpole_like_quadratic,Medium,20265020,BE,-1,8,0.0012667224020514987,0.14299777896727658,0.13924960234115566,0.0021557499999289575,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265020,Gen2,2,8,0.01977596757150921,0.08114021119484753,0.07344362608873951,0.004422791999786568,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266020,MBLinear,-1,8,0.18289331386304383,1.0972107083624631,0.5595768942553104,0.031185542000002897,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265021,BE,-1,8,0.0008949072511131871,0.20762555678155845,0.14905500202162875,0.0031012499998723797,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265021,Gen2,2,8,0.0123600760841429,0.1159140720122217,0.08011670697837553,0.004450709000138886,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266021,MBLinear,-1,6,0.16733243486390595,0.8860334286951143,0.5410857876849423,0.025573999999778607,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265022,BE,-1,8,0.001238221126061805,0.17565372721714365,0.11262134268492362,0.002183125000101427,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265022,Gen2,2,8,0.017691241363644142,0.0944677314102954,0.06434742577767891,0.004470416999993176,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266022,MBLinear,-1,8,0.22745954548129357,1.4699863274972644,0.7326238543156821,0.033057000000098924,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265023,BE,-1,8,0.001096996464742367,0.18572092168049292,0.14668784094700485,0.0021842080000169517,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265023,Gen2,2,8,0.015193124279479364,0.11863004150740009,0.0752258037234335,0.00448591700023826,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266023,MBLinear,-1,2,0.1670894021707284,1.057525377063232,0.617836243709304,0.0134486250003647,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265024,BE,-1,8,0.0011020543370286533,0.16561262452574738,0.10922918174077957,0.003088792000198737,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265024,Gen2,2,8,0.01797444959876712,0.09569275061687707,0.06547541198585875,0.004445916999884503,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266024,MBLinear,-1,8,0.2557821205089038,1.086222214084399,0.5351094716115407,0.03519175000019459,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265025,BE,-1,8,0.0012200412869915159,0.21588195360856968,0.12879851396437347,0.002190040999721532,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265025,Gen2,2,8,0.01885147086805818,0.1437773923213833,0.08276846875207579,0.005506541000158904,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266025,MBLinear,-1,2,0.12093105223703193,1.2434430226232802,0.594609409878735,0.014695542000026762,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265026,BE,-1,8,0.0012292848655906484,0.14701595238623838,0.12002368722473324,0.0021621660002892895,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265026,Gen2,2,8,0.02013769587049221,0.08312307697510167,0.06808068522431389,0.005384458000207815,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266026,MBLinear,-1,4,0.16042211414591914,1.3061312275890913,0.6006345072329438,0.017463708999912342,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265027,BE,-1,8,0.0011037239298383854,0.13931863834363228,0.1091022681111831,0.00236087499979476,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265027,Gen2,2,8,0.014997728030753334,0.09330377881060138,0.06368215357777197,0.004513124999903084,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266027,MBLinear,-1,8,0.23033363797457332,0.949938844893137,0.4864189897404064,0.030321624999942287,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265028,BE,-1,8,0.0013972937653137704,0.19766894727918768,0.11686242780969244,0.002170499999920139,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265028,Gen2,2,8,0.02135823532983356,0.10551999339114225,0.0647652439061229,0.004441916999894602,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266028,MBLinear,-1,2,0.18008516023118387,0.6875200960671797,0.38552705120076036,0.011509334000038507,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265029,BE,-1,8,0.0011967118815593171,0.161020704352531,0.10471257839948965,0.002171000000089407,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265029,Gen2,2,8,0.018122632395208393,0.09111575030050477,0.06235463817449368,0.005018666999603738,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266029,MBLinear,-1,8,0.17560540703656669,1.1074610866125876,0.5645498399372509,0.033257791999858455,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265030,BE,-1,8,0.0010669080573193573,0.16291449672683686,0.12502628182309428,0.002174415999888879,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265030,Gen2,2,8,0.013563992387774655,0.10093075314462317,0.07226562889688012,0.00713312500010943,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266030,MBLinear,-1,2,0.212657141232474,1.2971827095752326,0.6068075300885016,0.012414208999871335,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265031,BE,-1,8,0.0009662430114970878,0.20135920471812074,0.12598444341411058,0.0025249579998671834,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265031,Gen2,2,8,0.013046606548187362,0.10675336957541531,0.06815929537198537,0.005563375000292581,0.2,0.2
medium_cartpole_like_quadratic,Medium,20266031,MBLinear,-1,6,0.200241039912183,0.9630965474060518,0.49005873198171657,0.0263773750002656,0.2,0.2
medium_cartpole_like_quadratic,Medium,20265035,BE,-1,8,0.0011455973002703203,0.19697357672840626,0.13757727570331607,0.0027189999996153347,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265035,Gen2,2,8,0.01771185477496525,0.11923684582328781,0.08116884474148853,0.004482166000343568,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266035,MBLinear,-1,8,0.15942911418110664,1.4693765964641026,0.6683428105775469,0.035220125000250846,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265036,BE,-1,8,0.0011331722005298182,0.16208352395936865,0.11902948048226988,0.0030697499996676925,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265036,Gen2,2,8,0.014954206188514386,0.10443870296452473,0.0734892116041181,0.005084458000055747,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266036,MBLinear,-1,4,0.1636939473960546,0.962373631037191,0.5215426286741307,0.020977707999918493,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265037,BE,-1,8,0.0010768113287327895,0.1440986065276648,0.10446173943675367,0.00215325000044686,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265037,Gen2,2,8,0.016303504158197375,0.10537877540130232,0.06846709066398643,0.004639208000298822,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266037,MBLinear,-1,2,0.1920516944226455,0.5943960824237495,0.46230393361162925,0.015890915999989375,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265038,BE,-1,8,0.0008505045554751566,0.19990878095627487,0.13326135064703484,0.0028897500001221488,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265038,Gen2,2,8,0.011848503951507014,0.10615335645064361,0.07455360850925268,0.005335250000371161,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266038,MBLinear,-1,8,0.165316938051065,1.2380461170543648,0.6099189905194883,0.034049916000185476,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265039,BE,-1,8,0.0009920153349930905,0.17717217120208656,0.13728440274622353,0.002209082999797829,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265039,Gen2,2,8,0.017606941450118128,0.10717334955958029,0.07757541621722651,0.004453375000139204,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266039,MBLinear,-1,2,0.20716739882476568,1.0036157421409515,0.6276428963605063,0.011519666999902256,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265040,BE,-1,8,0.0015384825433853353,0.14493128223744245,0.1111264481317218,0.0026472079998711706,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265040,Gen2,2,8,0.023239805947194492,0.08762005444827313,0.06809630973908455,0.005112708000069688,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266040,MBLinear,-1,6,0.16991201018901142,1.2979411588528045,0.6509992925773439,0.029607708999719762,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265041,BE,-1,8,0.0016130865687490972,0.14389070756412134,0.1109555089987682,0.0021825829999215784,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265041,Gen2,2,8,0.02700913850522648,0.10661501055845517,0.07243177970027867,0.004510458000368089,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266041,MBLinear,-1,2,0.15507976905166831,1.6883449740000511,0.7525601475542649,0.013574749999861524,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265042,BE,-1,8,0.0009260685103697067,0.16908396507446152,0.13434449283338834,0.002246416000161844,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265042,Gen2,2,8,0.01306772140646339,0.10047052830847207,0.07265768312427927,0.005112833000112005,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266042,MBLinear,-1,8,0.18187791611693097,0.9156201263204148,0.45627587269566977,0.036648541999966255,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265043,BE,-1,8,0.0009777363070506179,0.16037700895359863,0.13500854006517296,0.002176041999973677,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265043,Gen2,2,8,0.01813067501800538,0.09283654481677622,0.07340819876090872,0.004502750000028755,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266043,MBLinear,-1,4,0.22688808023770507,0.6361606344482377,0.392159284663248,0.0195927920003669,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265044,BE,-1,8,0.0017098339203516955,0.21858505174045098,0.1437388407689283,0.0021864169998480065,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265044,Gen2,2,8,0.025276516357555453,0.09819356933620263,0.06943535844911286,0.004469334000077652,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266044,MBLinear,-1,1,0.17762588385259,1.0860175177774718,0.7119112709139369,0.012449457999991864,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265045,BE,-1,8,0.0017727535074797327,0.15753400781233182,0.11180382427665349,0.0025976669999181468,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265045,Gen2,2,8,0.024379324234563102,0.112207574334058,0.07630593924771585,0.00444779200006451,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266045,MBLinear,-1,1,0.19630794298220347,0.6678420129206863,0.5857589281385905,0.009259916999781126,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265046,BE,-1,8,0.0015456612937697618,0.1495977412362171,0.12108238769360186,0.002709124999910273,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265046,Gen2,2,8,0.02041749628971727,0.10127979687815307,0.07549382471072673,0.004791000000295753,0.35,0.35
medium_cartpole_like_quadratic,Medium,20266046,MBLinear,-1,0,0.21708879978207435,1.0914850864365344,0.5614151447732251,0.005175374999907945,0.35,0.35
medium_cartpole_like_quadratic,Medium,20265050,BE,-1,8,0.0016785668596215055,0.2323093379228294,0.1385709039377814,0.002173792000121466,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265050,Gen2,2,8,0.02823712958095711,0.12834197470734915,0.08728903751930495,0.004449582999768609,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266050,MBLinear,-1,8,0.1654634386609366,0.7803976671852408,0.4895839409927036,0.03116033400010565,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265051,BE,-1,8,0.001428852251121835,0.14100570013084582,0.11175824780856497,0.003078624999943713,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265051,Gen2,2,8,0.026015077283731015,0.12104177346107228,0.08129775927847112,0.004511624999850028,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266051,MBLinear,-1,4,0.2578844973666892,1.2550400921289677,0.5786622534920487,0.02197879200002717,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265052,BE,-1,8,0.0011599033219502639,0.1863947064099594,0.11730427272192592,0.002196124999954918,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265052,Gen2,2,8,0.017753583855188687,0.10503979676137158,0.07495247138738993,0.005795915999897261,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266052,MBLinear,-1,6,0.13721997781730083,1.701190341877037,0.7590762698244328,0.026126125000246248,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265053,BE,-1,8,0.0010418946828326873,0.14974713887773466,0.11450200563669334,0.003166832999795588,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265053,Gen2,2,8,0.014484287796753752,0.09174521592874665,0.07355178523473727,0.004569291000279918,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266053,MBLinear,-1,6,0.28015102533887687,1.9698785810729724,0.8919540699488329,0.027640374999919004,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265054,BE,-1,8,0.0012929528317041897,0.19017811619892208,0.12445797709026078,0.00258037499997954,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265054,Gen2,2,8,0.020534821417655422,0.1293413885399488,0.08428004620961767,0.005113165999773628,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266054,MBLinear,-1,2,0.16276348835580096,0.6850865690496916,0.36581441861174385,0.015116458000193234,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265055,BE,-1,8,0.001487233011732735,0.17326798270592497,0.14204299399027778,0.0024136669999279547,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265055,Gen2,2,8,0.021417504527858396,0.12137598417817108,0.09400251203073251,0.005322792000242771,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266055,MBLinear,-1,4,0.20856946512601304,1.2461918582456724,0.7199619016511213,0.020336166999641136,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265056,BE,-1,8,0.00100820330194687,0.15978789326848292,0.11165513928363673,0.0026370840000708995,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265056,Gen2,2,8,0.01286206305462434,0.1164420199522582,0.07654865601597749,0.004463708000002953,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266056,MBLinear,-1,2,0.20792276053824923,0.9763496645475864,0.5348142957508223,0.015087416999904235,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265057,BE,-1,8,0.0014520906028903104,0.26797481030436143,0.15784442355541392,0.002203207999627921,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265057,Gen2,2,8,0.01689212075037634,0.22442367604160202,0.11576799632748244,0.005685624999841821,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266057,MBLinear,-1,1,0.16552118999756418,1.4345748466982686,0.6758236584794991,0.012047083000197745,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265058,BE,-1,8,0.001097051977521047,0.27135532748948726,0.16945307576020244,0.0025353330001962604,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265058,Gen2,2,8,0.014275135900293133,0.1609710267743821,0.0998245980870705,0.005349416000171914,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266058,MBLinear,-1,4,0.19193475123236473,1.055704416038294,0.6941606311101377,0.02187149999963367,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265059,BE,-1,8,0.001104710331240071,0.17684199297093076,0.11972113566949723,0.0028072499999325373,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265059,Gen2,2,8,0.012616726248892415,0.11663623785719934,0.08146032942945791,0.004854999999679421,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266059,MBLinear,-1,4,0.13382091844067562,0.7315293183137788,0.43680865790633755,0.021035791000031168,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265060,BE,-1,8,0.0010077153071055846,0.1606959718684201,0.12292793769485096,0.0021784169998682046,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265060,Gen2,2,8,0.01453614865882683,0.10883386463990224,0.07406617956152427,0.004503124999700958,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266060,MBLinear,-1,1,0.2762685866843734,0.8312249553057355,0.4615937130332092,0.008757791000334691,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265061,BE,-1,8,0.0014685444627005274,0.18514489400182152,0.12268377760938418,0.0021566669997810095,0.5,0.5
medium_cartpole_like_quadratic,Medium,20265061,Gen2,2,8,0.023047628760407463,0.12517167253012712,0.08703587527705547,0.004495042000144167,0.5,0.5
medium_cartpole_like_quadratic,Medium,20266061,MBLinear,-1,6,0.13500226084390804,1.1023060191453062,0.56906372380695,0.024688707999757753,0.5,0.5
networked_lq_12d_quadratic,Large,20266000,BE,-1,8,0.01121152220835864,0.5091234943422067,0.329003959589389,0.011254791999817826,0.0,0.0
networked_lq_12d_quadratic,Large,20266000,Gen2,2,8,0.1603468274671962,0.38181471563840025,0.22309635329269634,0.021403084000212402,0.0,0.0
networked_lq_12d_quadratic,Large,20267000,MBLinear,-1,4,4.737101961303099,6.431018698472028,3.3185979289809184,0.029000042000006943,0.0,0.0
networked_lq_12d_quadratic,Large,20266001,BE,-1,8,0.013881942058128142,0.7115118670584066,0.5189842075391646,0.008543083999938972,0.0,0.0
