task,label,seed,method,order,bandwidth_steps,validation_score,t0_rmse,integrated_rmse,runtime_sec,feature_kind
networked_lq_12d_quadratic,Large,20261313,MBLinear,-1,4,6.290758465962019,8.147955397885124,3.6409041782166076,0.0442987080000421,linear
networked_lq_12d_quadratic,Large,20261313,MBLinear,-1,6,6.292648228959717,8.151639505309344,3.64369362426886,0.07098433400005888,linear
networked_lq_12d_quadratic,Large,20261313,MBLinear,-1,8,6.297292432726849,8.162748479751716,3.6504686609180195,0.08876745900033711,linear
networked_lq_12d_quadratic,Large,20261314,BE,-1,0,0.019004182386599195,0.3483565162554213,0.30371738554841704,0.009084458999950584,
networked_lq_12d_quadratic,Large,20261314,BE,-1,1,0.012331777216978626,0.34909749909683085,0.3048651097449029,0.015513999999711814,
networked_lq_12d_quadratic,Large,20261314,BE,-1,2,0.010350617676097485,0.3483306362974627,0.3041628447438841,0.008699167000031593,
networked_lq_12d_quadratic,Large,20261314,BE,-1,4,0.008626482863029656,0.34807740856299446,0.3023264651948427,0.012098707999939506,
networked_lq_12d_quadratic,Large,20261314,BE,-1,6,0.007715155292514671,0.3499395701370256,0.3008727745099213,0.007212582999727601,
networked_lq_12d_quadratic,Large,20261314,BE,-1,8,0.00711332043814359,0.3502543356674537,0.2985393421396159,0.017218958999819733,
networked_lq_12d_quadratic,Large,20261314,Gen2,2,0,0.5463484949933562,0.1984960154016642,0.17840818937209565,0.023386915999708435,
networked_lq_12d_quadratic,Large,20261314,Gen2,2,1,0.2623348190097837,0.19915487258713047,0.18170382819084765,0.029076958000132436,
networked_lq_12d_quadratic,Large,20261314,Gen2,2,2,0.1945217197053793,0.1964324029321662,0.18109117860523524,0.032811958999900526,
networked_lq_12d_quadratic,Large,20261314,Gen2,2,4,0.146026219428194,0.18804420867294563,0.1791764840978449,0.0322483340000872,
networked_lq_12d_quadratic,Large,20261314,Gen2,2,6,0.12466124991214597,0.18071855890918442,0.17694842266266902,0.04022800000029747,
networked_lq_12d_quadratic,Large,20261314,Gen2,2,8,0.1113393306882099,0.17646512456576277,0.17409229482318303,0.0460659579998719,
networked_lq_12d_quadratic,Large,20261314,MBLinear,-1,0,4.486174710905144,4.3379779013300865,2.6458351632638726,0.00696608299995205,linear
networked_lq_12d_quadratic,Large,20261314,MBLinear,-1,1,4.471305096085767,4.341423853549443,2.6460538905198066,0.020265625000320142,linear
networked_lq_12d_quadratic,Large,20261314,MBLinear,-1,2,4.467409834299368,4.3368040796210785,2.6444603580029864,0.024811834000047384,linear
networked_lq_12d_quadratic,Large,20261314,MBLinear,-1,4,4.463666947103056,4.333483292731901,2.6456050443316483,0.049541374999989785,linear
networked_lq_12d_quadratic,Large,20261314,MBLinear,-1,6,4.462774991713236,4.341587087858817,2.649686539297351,0.06577675000016825,linear
networked_lq_12d_quadratic,Large,20261314,MBLinear,-1,8,4.462714512970906,4.341752722754738,2.651787231469926,0.09061266600019735,linear
networked_lq_24d_quadratic,XLarge,20261401,BE,-1,0,0.06225499717066759,1.2979453031777828,0.9357595157073025,0.06727049999972223,
networked_lq_24d_quadratic,XLarge,20261401,BE,-1,1,0.04309362627614843,1.2882372189684805,0.9293914253754497,0.08313245899989852,
networked_lq_24d_quadratic,XLarge,20261401,BE,-1,2,0.03785596402067294,1.2600754843964508,0.917655470009154,0.11860524999974587,
networked_lq_24d_quadratic,XLarge,20261401,BE,-1,4,0.033522965685260864,1.2074423199606326,0.8911449864127169,0.151984958000412,
networked_lq_24d_quadratic,XLarge,20261401,BE,-1,6,0.03139272370692519,1.156127824866657,0.86384980762489,0.17613329200003136,
networked_lq_24d_quadratic,XLarge,20261401,BE,-1,8,0.029984352194175907,1.1199668716437985,0.8385194955412819,0.1318221659998926,
networked_lq_24d_quadratic,XLarge,20261401,Gen2,2,0,1.7595056184541646,0.9523727235530848,0.5666714382392631,0.15338375000010274,
networked_lq_24d_quadratic,XLarge,20261401,Gen2,2,1,0.8534560494241721,0.9701749079912838,0.5686676668655197,0.2623583750000762,
networked_lq_24d_quadratic,XLarge,20261401,Gen2,2,2,0.6507566396676658,0.9563690818902697,0.5601290544005972,0.2610939999999573,
networked_lq_24d_quadratic,XLarge,20261401,Gen2,2,4,0.49766736867235317,0.9293380465387608,0.5390338395680567,0.3575957920002111,
networked_lq_24d_quadratic,XLarge,20261401,Gen2,2,6,0.4285447018668647,0.8989391736412738,0.5192189732105675,0.37817920799989224,
networked_lq_24d_quadratic,XLarge,20261401,Gen2,2,8,0.38646966617202844,0.8845765742049772,0.5048282717935978,0.2682644999999866,
networked_lq_24d_quadratic,XLarge,20261401,MBLinear,-1,0,11.56095731215621,9.159095170901148,4.904358503515657,0.01737679100006062,linear
networked_lq_24d_quadratic,XLarge,20261401,MBLinear,-1,1,11.520902923875965,9.17500107232823,4.904712249343179,0.05679283400013446,linear
networked_lq_24d_quadratic,XLarge,20261401,MBLinear,-1,2,11.507402328280955,9.17865826634266,4.904606852168529,0.07280591700009609,linear
networked_lq_24d_quadratic,XLarge,20261401,MBLinear,-1,4,11.505875568790813,9.189646280622247,4.909640360693752,0.1204133749997709,linear
networked_lq_24d_quadratic,XLarge,20261401,MBLinear,-1,6,11.514231314713442,9.18302890177749,4.911517001004169,0.1963940000000548,linear
networked_lq_24d_quadratic,XLarge,20261401,MBLinear,-1,8,11.528824833319073,9.178824068918185,4.909986585778235,0.2603348749998986,linear
networked_lq_24d_quadratic,XLarge,20261402,BE,-1,0,0.0676070564369413,0.9899928396722275,0.7509101117991134,0.08754208299978927,
networked_lq_24d_quadratic,XLarge,20261402,BE,-1,1,0.047519790692929414,0.9940377397347577,0.7508269246298318,0.10837954100043135,
networked_lq_24d_quadratic,XLarge,20261402,BE,-1,2,0.041792262637011295,0.9976738646316079,0.7472000572185817,0.1355611669996506,
networked_lq_24d_quadratic,XLarge,20261402,BE,-1,4,0.03647166269632952,0.9779260064943985,0.7285146704867265,0.1614957499996308,
networked_lq_24d_quadratic,XLarge,20261402,BE,-1,6,0.03338256678612601,0.9508162213425712,0.7084294326147685,0.20289841700014222,
networked_lq_24d_quadratic,XLarge,20261402,BE,-1,8,0.031218122351544742,0.9191560825959566,0.6865752327325487,0.16247416700025497,
networked_lq_24d_quadratic,XLarge,20261402,Gen2,2,0,1.8693330567216566,0.8723040792541816,0.48117745464169925,0.12666487500018775,
networked_lq_24d_quadratic,XLarge,20261402,Gen2,2,1,0.9050978201440748,0.8753774232025943,0.48273370666487087,0.20274049999989074,
networked_lq_24d_quadratic,XLarge,20261402,Gen2,2,2,0.6743256337804447,0.8672860390885094,0.47926127320786555,0.22850512500008335,
networked_lq_24d_quadratic,XLarge,20261402,Gen2,2,4,0.49991837449100046,0.8385109684293501,0.46249366461603847,0.35779995900020367,
networked_lq_24d_quadratic,XLarge,20261402,Gen2,2,6,0.4141984758421369,0.804525047667746,0.4435512163137182,0.40500758300004236,
networked_lq_24d_quadratic,XLarge,20261402,Gen2,2,8,0.3630700869776153,0.7629655720858669,0.42273428747961006,0.2996616670002368,
networked_lq_24d_quadratic,XLarge,20261402,MBLinear,-1,0,12.380735578726515,8.471270969212933,4.588877096874925,0.020558459000312723,linear
networked_lq_24d_quadratic,XLarge,20261402,MBLinear,-1,1,12.314243415766176,8.486305559077751,4.5879026727987,0.04438791599977776,linear
networked_lq_24d_quadratic,XLarge,20261402,MBLinear,-1,2,12.30340703106952,8.501272031965485,4.587282815294049,0.0713064999999915,linear
networked_lq_24d_quadratic,XLarge,20261402,MBLinear,-1,4,12.312643022815223,8.47886857762849,4.5791839944629125,0.11748537499988743,linear
networked_lq_24d_quadratic,XLarge,20261402,MBLinear,-1,6,12.335337394922073,8.464445407733301,4.569758001377885,0.1959080830001767,linear
networked_lq_24d_quadratic,XLarge,20261402,MBLinear,-1,8,12.370004986710763,8.441481789235954,4.560386633498999,0.2511039169999094,linear
networked_lq_24d_quadratic,XLarge,20261403,BE,-1,0,0.06925982212853203,1.0637339102043866,0.7924425885677961,0.06781187500018859,
networked_lq_24d_quadratic,XLarge,20261403,BE,-1,1,0.04583042057820069,1.0570462655232402,0.7921997521177938,0.10434595800006718,
networked_lq_24d_quadratic,XLarge,20261403,BE,-1,2,0.03807483065026751,1.0388240416647028,0.7852559641667495,0.1530329580000398,
networked_lq_24d_quadratic,XLarge,20261403,BE,-1,4,0.031416401085884386,1.0004772279823924,0.7689221821263337,0.15936899999996967,
networked_lq_24d_quadratic,XLarge,20261403,BE,-1,6,0.027882491366056934,0.9640869060527784,0.7538715153643458,0.22772633299973677,
networked_lq_24d_quadratic,XLarge,20261403,BE,-1,8,0.025572395676968073,0.9354383385118921,0.7412307449011829,0.15826229200001762,
networked_lq_24d_quadratic,XLarge,20261403,Gen2,2,0,1.9728603831534515,0.6230857058696536,0.5146067273374224,0.15957858299998406,
networked_lq_24d_quadratic,XLarge,20261403,Gen2,2,1,0.9602671615027628,0.6136317492413603,0.5091060811183783,0.20871804200032784,
networked_lq_24d_quadratic,XLarge,20261403,Gen2,2,2,0.6798744470973289,0.5927001073061018,0.5004651940283483,0.2686850830000367,
networked_lq_24d_quadratic,XLarge,20261403,Gen2,2,4,0.47401228917709853,0.5442150953772278,0.47803662194969737,0.3883179999997992,
networked_lq_24d_quadratic,XLarge,20261403,Gen2,2,6,0.379793873386232,0.5137984657638311,0.4583695614620482,0.43971200000032695,
networked_lq_24d_quadratic,XLarge,20261403,Gen2,2,8,0.3220549833429687,0.5023469276368149,0.44505242362363834,0.2956565409999712,
networked_lq_24d_quadratic,XLarge,20261403,MBLinear,-1,0,13.62399016646487,10.675018840324237,5.63975636775465,0.02294449999999415,linear
networked_lq_24d_quadratic,XLarge,20261403,MBLinear,-1,1,13.55369348647307,10.659840203244448,5.634440720654923,0.04929050000009738,linear
networked_lq_24d_quadratic,XLarge,20261403,MBLinear,-1,2,13.541475613949885,10.64134371702609,5.628282705603073,0.07789566699966599,linear
networked_lq_24d_quadratic,XLarge,20261403,MBLinear,-1,4,13.543784579280427,10.621207186160852,5.623047208184964,0.1305107909997787,linear
networked_lq_24d_quadratic,XLarge,20261403,MBLinear,-1,6,13.556472905252875,10.59850184208268,5.617898707856849,0.21372454199990898,linear
networked_lq_24d_quadratic,XLarge,20261403,MBLinear,-1,8,13.580377481121504,10.57136088885663,5.613466490788267,0.24055016700003762,linear
networked_lq_24d_quadratic,XLarge,20261404,BE,-1,0,0.06253325748122933,1.0115517495380593,0.785750308246795,0.054546416999983194,
networked_lq_24d_quadratic,XLarge,20261404,BE,-1,1,0.04353824005114626,1.0116408236026544,0.7832024371137258,0.09956562500019572,
networked_lq_24d_quadratic,XLarge,20261404,BE,-1,2,0.03759608634436212,1.001894451587453,0.7755812701641033,0.14301533299976654,
networked_lq_24d_quadratic,XLarge,20261404,BE,-1,4,0.032146868554176436,0.9847540614329752,0.7562354445472683,0.19704808300002696,
networked_lq_24d_quadratic,XLarge,20261404,BE,-1,6,0.029191128509442044,0.9791636361976169,0.7365277742162908,0.19973920800021006,
networked_lq_24d_quadratic,XLarge,20261404,BE,-1,8,0.027202473945944692,0.975331166744161,0.7167354407688852,0.156809666999834,
networked_lq_24d_quadratic,XLarge,20261404,Gen2,2,0,1.7487289261883623,0.6107006359811601,0.4873702106841077,0.16009699999995064,
networked_lq_24d_quadratic,XLarge,20261404,Gen2,2,1,0.8754150303798766,0.6077780530666355,0.48575122877138344,0.22894404199996643,
networked_lq_24d_quadratic,XLarge,20261404,Gen2,2,2,0.647902107007792,0.5947502050389878,0.4783946943311652,0.30097666599976947,
networked_lq_24d_quadratic,XLarge,20261404,Gen2,2,4,0.4727139156920305,0.5688372335132115,0.46120608652881984,0.400794415999826,
networked_lq_24d_quadratic,XLarge,20261404,Gen2,2,6,0.3883851918595029,0.551497491890666,0.4452883387824816,0.44664812500013795,
networked_lq_24d_quadratic,XLarge,20261404,Gen2,2,8,0.3392892550773633,0.5440293959671559,0.4328409148087592,0.2629907909999929,
networked_lq_24d_quadratic,XLarge,20261404,MBLinear,-1,0,10.735354507552136,9.28556462499008,4.612483228366322,0.025125915999979043,linear
networked_lq_24d_quadratic,XLarge,20261404,MBLinear,-1,1,10.695916395770704,9.279576912605407,4.611913390450013,0.03845725000019229,linear
networked_lq_24d_quadratic,XLarge,20261404,MBLinear,-1,2,10.686653240380176,9.26430078527645,4.608993434729389,0.0753340000001117,linear
networked_lq_24d_quadratic,XLarge,20261404,MBLinear,-1,4,10.690582839376312,9.273031882608118,4.613294706024096,0.14847954200013191,linear
networked_lq_24d_quadratic,XLarge,20261404,MBLinear,-1,6,10.70761297085854,9.259517560318244,4.609612329936631,0.21369416700008514,linear
networked_lq_24d_quadratic,XLarge,20261404,MBLinear,-1,8,10.732503226193584,9.253146787101384,4.609517234996373,0.2822488750002776,linear
networked_lq_24d_quadratic,XLarge,20261405,BE,-1,0,0.06553404677118223,1.3749822587966523,0.905952068098574,0.0793531660001463,
networked_lq_24d_quadratic,XLarge,20261405,BE,-1,1,0.045847928535064364,1.3542167789142041,0.894884449135635,0.11920999999983906,
networked_lq_24d_quadratic,XLarge,20261405,BE,-1,2,0.0404692225356297,1.3336026258324751,0.8832304131101341,0.12374558300007266,
networked_lq_24d_quadratic,XLarge,20261405,BE,-1,4,0.03594140558285957,1.2578159658379966,0.8519504206338666,0.1799519579999469,
networked_lq_24d_quadratic,XLarge,20261405,BE,-1,6,0.0336886034442398,1.179825275818816,0.8186748146761937,0.22331737500007875,
networked_lq_24d_quadratic,XLarge,20261405,BE,-1,8,0.03215361969319621,1.109672936659522,0.7861695781753459,0.17775924999978088,
networked_lq_24d_quadratic,XLarge,20261405,Gen2,2,0,1.820419743901539,0.9910026430177966,0.6087905665109014,0.16242041699979382,
networked_lq_24d_quadratic,XLarge,20261405,Gen2,2,1,0.8704169137104312,0.9638464436001671,0.6053633340677925,0.24394979099997727,
networked_lq_24d_quadratic,XLarge,20261405,Gen2,2,2,0.6499321686344606,0.950026411869015,0.593118151640868,0.2933324159998847,
networked_lq_24d_quadratic,XLarge,20261405,Gen2,2,4,0.4969733277673228,0.8954963536428253,0.5649863553821838,0.37744745899999543,
networked_lq_24d_quadratic,XLarge,20261405,Gen2,2,6,0.4327031008784028,0.8426633952557278,0.5381448107851448,0.42910829199990985,
networked_lq_24d_quadratic,XLarge,20261405,Gen2,2,8,0.3934078788882165,0.7957683365794221,0.514949038288196,0.3346269589997064,
networked_lq_24d_quadratic,XLarge,20261405,MBLinear,-1,0,11.407336415058651,5.283129289674913,3.9028822125914533,0.024147915999947145,linear
networked_lq_24d_quadratic,XLarge,20261405,MBLinear,-1,1,11.329136652607524,5.272861521347641,3.90505946733569,0.04292766699973072,linear
networked_lq_24d_quadratic,XLarge,20261405,MBLinear,-1,2,11.3144190403054,5.263433598447206,3.90254177090692,0.0681557499997325,linear
networked_lq_24d_quadratic,XLarge,20261405,MBLinear,-1,4,11.31139091280314,5.252868804016587,3.8999658660385808,0.16222483399997145,linear
networked_lq_24d_quadratic,XLarge,20261405,MBLinear,-1,6,11.32229926610629,5.242840988220309,3.897901328233809,0.2148782500003108,linear
networked_lq_24d_quadratic,XLarge,20261405,MBLinear,-1,8,11.344915922405159,5.234441083507731,3.892097568810322,0.2831167919998734,linear
networked_lq_24d_quadratic,XLarge,20261406,BE,-1,0,0.06410238436166427,0.7920964313843718,0.8345038602539148,0.07635654200021236,
networked_lq_24d_quadratic,XLarge,20261406,BE,-1,1,0.04345636687975399,0.7794000412250763,0.8321245151688227,0.09972329199990781,
networked_lq_24d_quadratic,XLarge,20261406,BE,-1,2,0.03723605070996407,0.7657744432527333,0.8220591202999165,0.13984354200010785,
networked_lq_24d_quadratic,XLarge,20261406,BE,-1,4,0.031572259639190935,0.7324043608778585,0.7956997254572854,0.1674936669996896,
networked_lq_24d_quadratic,XLarge,20261406,BE,-1,6,0.028658960082628904,0.707513874484514,0.7675903253118838,0.1974836670001423,
networked_lq_24d_quadratic,XLarge,20261406,BE,-1,8,0.026608568415330016,0.6837165052508988,0.73830907705907,0.14914079199979824,
networked_lq_24d_quadratic,XLarge,20261406,Gen2,2,0,1.8326218223570325,0.6368610488238746,0.5159344896081854,0.17807054200011407,
networked_lq_24d_quadratic,XLarge,20261406,Gen2,2,1,0.8664086274528227,0.620203273261362,0.5267287930192561,0.26659858299990447,
networked_lq_24d_quadratic,XLarge,20261406,Gen2,2,2,0.6252322038037257,0.6097400828273873,0.5189494246459226,0.2983339170000363,
networked_lq_24d_quadratic,XLarge,20261406,Gen2,2,4,0.44090286089374725,0.5892885802663261,0.502510410178566,0.40864829200017994,
networked_lq_24d_quadratic,XLarge,20261406,Gen2,2,6,0.36125025481554784,0.5801380499343834,0.4889594356720232,0.40372154199985744,
networked_lq_24d_quadratic,XLarge,20261406,Gen2,2,8,0.3154936288694756,0.5778732603680461,0.47640992665055854,0.3063472920002823,
networked_lq_24d_quadratic,XLarge,20261406,MBLinear,-1,0,11.432183237364905,8.531536730295208,5.050755221590327,0.027890084000318893,linear
networked_lq_24d_quadratic,XLarge,20261406,MBLinear,-1,1,11.378149136099617,8.534540831169023,5.053396288529446,0.05413420800005042,linear
networked_lq_24d_quadratic,XLarge,20261406,MBLinear,-1,2,11.371598964381484,8.540464732566157,5.052391685505387,0.08934320800017304,linear
networked_lq_24d_quadratic,XLarge,20261406,MBLinear,-1,4,11.381983107660878,8.529846267940817,5.047917592251017,0.15899458300009428,linear
networked_lq_24d_quadratic,XLarge,20261406,MBLinear,-1,6,11.405317961686785,8.525397675272838,5.044038735367855,0.2238080839997565,linear
networked_lq_24d_quadratic,XLarge,20261406,MBLinear,-1,8,11.437492866604535,8.511504233118105,5.036064278739266,0.2833791250000104,linear
networked_lq_24d_quadratic,XLarge,20261407,BE,-1,0,0.06219255942776595,1.4262162263459808,0.9656411017725232,0.07809979200010275,
networked_lq_24d_quadratic,XLarge,20261407,BE,-1,1,0.04119459142084402,1.4257481973044348,0.9626740533636828,0.11799845799987452,
networked_lq_24d_quadratic,XLarge,20261407,BE,-1,2,0.03488382317727404,1.4209437723235543,0.9554561540369193,0.14914862499972514,
networked_lq_24d_quadratic,XLarge,20261407,BE,-1,4,0.030074490009119072,1.4016766476424882,0.9404923072452634,0.18242166699974405,
networked_lq_24d_quadratic,XLarge,20261407,BE,-1,6,0.027795567012238315,1.3822163267847367,0.9250128918281669,0.20939787499992235,
networked_lq_24d_quadratic,XLarge,20261407,BE,-1,8,0.026368874092474365,1.363124559157139,0.9082349242483982,0.1394635839997136,
networked_lq_24d_quadratic,XLarge,20261407,Gen2,2,0,1.804403622716427,1.0674203325549223,0.6094250633817371,0.18436862499993367,
networked_lq_24d_quadratic,XLarge,20261407,Gen2,2,1,0.8573243937989734,1.0613969914502617,0.6076211983879203,0.25720054100020207,
networked_lq_24d_quadratic,XLarge,20261407,Gen2,2,2,0.6097096931003154,1.041911572881752,0.597476722724348,0.28133583299995735,
networked_lq_24d_quadratic,XLarge,20261407,Gen2,2,4,0.4472148050084286,0.991077884698414,0.5771146338188591,0.38552662499978396,
networked_lq_24d_quadratic,XLarge,20261407,Gen2,2,6,0.3839332784694533,0.9444612605097091,0.5611636786108097,0.445304125000348,
networked_lq_24d_quadratic,XLarge,20261407,Gen2,2,8,0.3460463727915547,0.9069869218874386,0.5492676762272839,0.32544370799996614,
networked_lq_24d_quadratic,XLarge,20261407,MBLinear,-1,0,11.34454044147259,8.315606286017374,4.786503539593949,0.026838332999886916,linear
networked_lq_24d_quadratic,XLarge,20261407,MBLinear,-1,1,11.277797677061963,8.297745079482354,4.7813984015752276,0.049519374999817956,linear
networked_lq_24d_quadratic,XLarge,20261407,MBLinear,-1,2,11.262158107449244,8.281344816863033,4.776804305873104,0.09369020900021496,linear
networked_lq_24d_quadratic,XLarge,20261407,MBLinear,-1,4,11.248379722144753,8.252317559899426,4.7660350737526045,0.15875270799961072,linear
networked_lq_24d_quadratic,XLarge,20261407,MBLinear,-1,6,11.248362108714602,8.224968001456842,4.7531199680063505,0.2479706249996525,linear
networked_lq_24d_quadratic,XLarge,20261407,MBLinear,-1,8,11.258854285330747,8.208145739874867,4.746443447462373,0.2835879579997709,linear
networked_lq_24d_quadratic,XLarge,20261408,BE,-1,0,0.06735767769731062,1.7773920393961242,0.9396591637449769,0.07400987499977418,
networked_lq_24d_quadratic,XLarge,20261408,BE,-1,1,0.04748805998418149,1.7534854973375924,0.9316855774801689,0.10959670799957166,
networked_lq_24d_quadratic,XLarge,20261408,BE,-1,2,0.04125103283205063,1.718936027743352,0.919464944097691,0.12320666699997673,
networked_lq_24d_quadratic,XLarge,20261408,BE,-1,4,0.0358987849252659,1.640648287890161,0.8891492110135831,0.1546868339996763,
networked_lq_24d_quadratic,XLarge,20261408,BE,-1,6,0.03308761856820968,1.5481018719635713,0.8547312557186069,0.18489116699993247,
networked_lq_24d_quadratic,XLarge,20261408,BE,-1,8,0.031208586198730168,1.4491193167350065,0.8199753099906519,0.1534350000001723,
networked_lq_24d_quadratic,XLarge,20261408,Gen2,2,0,1.849784477084743,1.1878772418118433,0.5675097432354975,0.1601167499998155,
networked_lq_24d_quadratic,XLarge,20261408,Gen2,2,1,0.9308238345697242,1.1826237231273184,0.5662792110626532,0.21593233399971723,
networked_lq_24d_quadratic,XLarge,20261408,Gen2,2,2,0.6757156924864866,1.1519420493010446,0.5566373979621094,0.32777208399966185,
networked_lq_24d_quadratic,XLarge,20261408,Gen2,2,4,0.49078217867565493,1.0830123536154015,0.533181915148372,0.40818416699994486,
networked_lq_24d_quadratic,XLarge,20261408,Gen2,2,6,0.41266978755365147,1.0139872863902022,0.5093584820114347,0.47908579199975065,
networked_lq_24d_quadratic,XLarge,20261408,Gen2,2,8,0.3648812398385246,0.9521865139113304,0.48881651373705415,0.2954199159999007,
networked_lq_24d_quadratic,XLarge,20261408,MBLinear,-1,0,11.175678990880543,7.112555959796812,4.624529799172865,0.027368791999833775,linear
networked_lq_24d_quadratic,XLarge,20261408,MBLinear,-1,1,11.084450633639618,7.120423158267534,4.6235945878697775,0.03923554199991486,linear
networked_lq_24d_quadratic,XLarge,20261408,MBLinear,-1,2,11.062771077682235,7.118696067265102,4.620929342269564,0.06921275000013338,linear
networked_lq_24d_quadratic,XLarge,20261408,MBLinear,-1,4,11.053189110064116,7.124135855720313,4.621797429624487,0.12932745799980694,linear
networked_lq_24d_quadratic,XLarge,20261408,MBLinear,-1,6,11.057494678347432,7.128383353597321,4.620313376131996,0.19642708299988954,linear
networked_lq_24d_quadratic,XLarge,20261408,MBLinear,-1,8,11.06694362975716,7.132071459057744,4.6222635474613485,0.2699835419998635,linear
networked_lq_24d_quadratic,XLarge,20261409,BE,-1,0,0.05978031117399243,1.3460358515797108,0.8934505689985028,0.05280412499996601,
networked_lq_24d_quadratic,XLarge,20261409,BE,-1,1,0.03904764822867406,1.33619428184862,0.8850921503427666,0.0768619589998707,
networked_lq_24d_quadratic,XLarge,20261409,BE,-1,2,0.03246568297161619,1.3143413905516341,0.8751737423792728,0.11640958299994963,
networked_lq_24d_quadratic,XLarge,20261409,BE,-1,4,0.026903667618661805,1.2753024972947635,0.8540408237016061,0.165973084000143,
networked_lq_24d_quadratic,XLarge,20261409,BE,-1,6,0.024281143371196096,1.2293205638839948,0.828148645261778,0.16863529199963523,
networked_lq_24d_quadratic,XLarge,20261409,BE,-1,8,0.02259779150732828,1.1774598754621757,0.7999079538919732,0.13913749999983338,
networked_lq_24d_quadratic,XLarge,20261409,Gen2,2,0,1.7179222101071299,0.8099092862234231,0.5374683937015052,0.17844520800008468,
networked_lq_24d_quadratic,XLarge,20261409,Gen2,2,1,0.8224601820131946,0.796525782637861,0.5318557871939529,0.27781362500036266,
networked_lq_24d_quadratic,XLarge,20261409,Gen2,2,2,0.594111099840606,0.785274418389764,0.5252942952523942,0.2983267499998874,
networked_lq_24d_quadratic,XLarge,20261409,Gen2,2,4,0.4271569560064877,0.7651193290453641,0.5131745134694995,0.3980820830001903,
networked_lq_24d_quadratic,XLarge,20261409,Gen2,2,6,0.35728461881702284,0.739403656771183,0.4969265390643292,0.4509870410001895,
networked_lq_24d_quadratic,XLarge,20261409,Gen2,2,8,0.316968978475922,0.7100871915478268,0.48054438968909136,0.3648425000001225,
networked_lq_24d_quadratic,XLarge,20261409,MBLinear,-1,0,10.628737212090277,11.471593650491243,5.887577483884228,0.034188375000212545,linear
networked_lq_24d_quadratic,XLarge,20261409,MBLinear,-1,1,10.593353184506926,11.511243387766335,5.902444993667135,0.04181645800008482,linear
networked_lq_24d_quadratic,XLarge,20261409,MBLinear,-1,2,10.576473817316097,11.526973387361368,5.906788866607954,0.07914937500027008,linear
networked_lq_24d_quadratic,XLarge,20261409,MBLinear,-1,4,10.575016260286263,11.560312182830852,5.914421091168921,0.13104612500001167,linear
networked_lq_24d_quadratic,XLarge,20261409,MBLinear,-1,6,10.58434238117386,11.599055080235042,5.923726697372568,0.2184226250001302,linear
networked_lq_24d_quadratic,XLarge,20261409,MBLinear,-1,8,10.598514951147486,11.651052165867464,5.933225977612164,0.29565912500038394,linear
networked_lq_24d_quadratic,XLarge,20261410,BE,-1,0,0.06449910876851817,1.1547626240901818,0.8355773382112887,0.09559799999988172,
networked_lq_24d_quadratic,XLarge,20261410,BE,-1,1,0.04560874634420922,1.1597146992273775,0.8330206734347543,0.12410537499999919,
networked_lq_24d_quadratic,XLarge,20261410,BE,-1,2,0.039241137084010606,1.147967426495882,0.8245280194236689,0.14610012499997538,
networked_lq_24d_quadratic,XLarge,20261410,BE,-1,4,0.033716599607546846,1.1181480075653476,0.8055643438253822,0.20842491700022947,
networked_lq_24d_quadratic,XLarge,20261410,BE,-1,6,0.030898310025501988,1.087724814120066,0.7838452993781764,0.22678462500016394,
networked_lq_24d_quadratic,XLarge,20261410,BE,-1,8,0.028973511629771465,1.0592247243130115,0.7623600375457764,0.16187891599975046,
networked_lq_24d_quadratic,XLarge,20261410,Gen2,2,0,1.7965181808392436,0.9444080548865901,0.5712739213278417,0.15235258400025486,
networked_lq_24d_quadratic,XLarge,20261410,Gen2,2,1,0.9194902931819651,0.9763844879596086,0.5795776031278034,0.2847780000001876,
networked_lq_24d_quadratic,XLarge,20261410,Gen2,2,2,0.6772666107355935,0.9564437416219156,0.5690198729967242,0.31187291600008393,
networked_lq_24d_quadratic,XLarge,20261410,Gen2,2,4,0.5004966993171488,0.9023608857247335,0.5450784041760001,0.40266491600004883,
networked_lq_24d_quadratic,XLarge,20261410,Gen2,2,6,0.41999795313574456,0.8556902985962961,0.5245173207905797,0.43977187500013315,
networked_lq_24d_quadratic,XLarge,20261410,Gen2,2,8,0.36992930998813733,0.815776314188341,0.5076025974880511,0.3641463329995531,
networked_lq_24d_quadratic,XLarge,20261410,MBLinear,-1,0,12.007500400425764,7.731475993661845,4.139427491295873,0.023469833000035578,linear
networked_lq_24d_quadratic,XLarge,20261410,MBLinear,-1,1,11.959390464310928,7.721564410164899,4.133877632575471,0.04115312499970969,linear
networked_lq_24d_quadratic,XLarge,20261410,MBLinear,-1,2,11.956107407373544,7.718382935318468,4.132897340789553,0.06909875000019383,linear
networked_lq_24d_quadratic,XLarge,20261410,MBLinear,-1,4,11.952312235891222,7.737724697317651,4.137909772242065,0.14994845799992618,linear
networked_lq_24d_quadratic,XLarge,20261410,MBLinear,-1,6,11.955790970584081,7.762446729676901,4.146744063090572,0.22254591700038873,linear
networked_lq_24d_quadratic,XLarge,20261410,MBLinear,-1,8,11.966645993608543,7.786941387605142,4.159226476934377,0.2740463750001254,linear
